incident_id,date,predicted_category_machine,predicted_category_human,state,year,month,year_month,quarter
71678,2024-05-11,Numbers / Symbols,Antisemitism,Pennsylvania,2024,5,2024-05,2
71679,2024-06-02,People,Antisemitism,Pennsylvania,2024,6,2024-06,2
71680,2024-06-02,Slogans / Code words,Antisemitism,Pennsylvania,2024,6,2024-06,2
71681,2024-10-06,Slogans / Code words,Antisemitism,Connecticut,2024,10,2024-10,4
71682,2024-06-18,Slogans / Code words,Antisemitism,New Jersey,2024,6,2024-06,2
71683,2024-06-18,Numbers / Symbols,Antisemitism,New York,2024,6,2024-06,2
71684,2024-06-19,Groups / Movements,Antisemitism,Maryland,2024,6,2024-06,2
71685,2024-06-20,Numbers / Symbols,Antisemitism,New York,2024,6,2024-06,2
71686,2024-06-21,Numbers / Symbols,Antisemitism,New York,2024,6,2024-06,2
71687,2024-08-17,Slogans / Code words,Antisemitism,Illinois,2024,8,2024-08,3
71688,2024-06-22,Groups / Movements,Antisemitism,Georgia,2024,6,2024-06,2
71689,2024-06-22,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71690,2024-06-22,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71691,2024-06-23,Slogans / Code words,Antisemitism,Minnesota,2024,6,2024-06,2
71692,2024-05-14,Slogans / Code words,Antisemitism,Illinois,2024,5,2024-05,2
71693,2024-05-22,Slogans / Code words,Antisemitism,Illinois,2024,5,2024-05,2
71694,2024-05-29,Groups / Movements,Antisemitism,Illinois,2024,5,2024-05,2
71695,2024-06-13,Groups / Movements,Antisemitism,New York,2024,6,2024-06,2
71696,2024-06-14,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71697,2024-06-12,Slogans / Code words,Antisemitism,Illinois,2024,6,2024-06,2
71698,2024-06-15,Numbers / Symbols,Antisemitism,North Carolina,2024,6,2024-06,2
71699,2024-08-03,Numbers / Symbols,Antisemitism,Illinois,2024,8,2024-08,3
71700,2024-08-10,Groups / Movements,Antisemitism,Illinois,2024,8,2024-08,3
71701,2024-06-17,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71702,2024-05-12,Slogans / Code words,Antisemitism,North Dakota,2024,5,2024-05,2
71703,2024-05-12,Groups / Movements,Antisemitism,Wisconsin,2024,5,2024-05,2
71704,2024-05-13,Numbers / Symbols,Antisemitism,Michigan,2024,5,2024-05,2
71705,2024-05-13,Slogans / Code words,Antisemitism,Michigan,2024,5,2024-05,2
71706,2024-10-08,Groups / Movements,Antisemitism,Washington D.C.,2024,10,2024-10,4
71707,2024-10-08,Groups / Movements,Antisemitism,Washington D.C.,2024,10,2024-10,4
71708,2024-05-14,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71709,2024-05-14,Groups / Movements,Antisemitism,New York,2024,5,2024-05,2
71710,2024-05-14,Slogans / Code words,Antisemitism,Virginia,2024,5,2024-05,2
71711,2024-05-14,Slogans / Code words,Antisemitism,Virginia,2024,5,2024-05,2
71712,2024-05-28,Slogans / Code words,Antisemitism,Ohio,2024,5,2024-05,2
71713,2024-02-25,Groups / Movements,Antisemitism,Illinois,2024,2,2024-02,1
71714,2024-02-28,Slogans / Code words,Antisemitism,Illinois,2024,2,2024-02,1
71715,2024-03-02,Numbers / Symbols,Antisemitism,Illinois,2024,3,2024-03,1
71716,2024-05-29,Slogans / Code words,Antisemitism,Colorado,2024,5,2024-05,2
71717,2024-05-29,Groups / Movements,Antisemitism,Connecticut,2024,5,2024-05,2
71718,2024-03-04,Slogans / Code words,Antisemitism,Illinois,2024,3,2024-03,1
71719,2024-03-10,Groups / Movements,Antisemitism,Illinois,2024,3,2024-03,1
71720,2024-05-30,Groups / Movements,Antisemitism,Georgia,2024,5,2024-05,2
71721,2024-03-16,Groups / Movements,Antisemitism,Illinois,2024,3,2024-03,1
71722,2024-08-28,Numbers / Symbols,Antisemitism,New York,2024,8,2024-08,3
71723,2024-02-04,Groups / Movements,Antisemitism,Illinois,2024,2,2024-02,1
71724,2024-08-31,Numbers / Symbols,Antisemitism,Michigan,2024,8,2024-08,3
71725,2024-08-31,Groups / Movements,Antisemitism,Missouri,2024,8,2024-08,3
71726,2024-03-09,Groups / Movements,Antisemitism,Illinois,2024,3,2024-03,1
71727,2024-10-05,Groups / Movements,Antisemitism,Illinois,2024,10,2024-10,4
71728,2024-09-02,Numbers / Symbols,Antisemitism,Michigan,2024,9,2024-09,3
71729,2024-09-03,Numbers / Symbols,Antisemitism,Kentucky,2024,9,2024-09,3
71730,2024-09-03,Slogans / Code words,Antisemitism,New York,2024,9,2024-09,3
71731,2024-03-02,Numbers / Symbols,Antisemitism,Illinois,2024,3,2024-03,1
71732,2024-11-03,Slogans / Code words,Antisemitism,Washington D.C.,2024,11,2024-11,4
71733,2024-11-05,Slogans / Code words,Antisemitism,Washington D.C.,2024,11,2024-11,4
71734,2024-05-15,Slogans / Code words,Antisemitism,Florida,2024,5,2024-05,2
71735,2024-05-15,Groups / Movements,Antisemitism,Massachusetts,2024,5,2024-05,2
71736,2024-05-15,Slogans / Code words,Antisemitism,Michigan,2024,5,2024-05,2
71737,2024-05-15,Numbers / Symbols,Antisemitism,Minnesota,2024,5,2024-05,2
71738,2024-05-15,Slogans / Code words,Antisemitism,Nevada,2024,5,2024-05,2
71739,2024-05-15,Slogans / Code words,Antisemitism,New Mexico,2024,5,2024-05,2
71740,2024-05-15,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71741,2024-05-15,People,Antisemitism,New York,2024,5,2024-05,2
71742,2024-05-15,Slogans / Code words,Antisemitism,Ohio,2024,5,2024-05,2
71743,2024-05-15,Groups / Movements,Antisemitism,Ohio,2024,5,2024-05,2
71744,2024-05-15,Numbers / Symbols,Antisemitism,Rhode Island,2024,5,2024-05,2
71745,2024-11-11,Slogans / Code words,Antisemitism,Washington D.C.,2024,11,2024-11,4
71746,2024-05-15,Numbers / Symbols,Antisemitism,Wisconsin,2024,5,2024-05,2
71747,2024-05-15,Groups / Movements,Antisemitism,Wisconsin,2024,5,2024-05,2
71748,2024-05-16,Slogans / Code words,Antisemitism,Michigan,2024,5,2024-05,2
71749,2024-05-16,Groups / Movements,Antisemitism,New Jersey,2024,5,2024-05,2
71750,2024-05-16,Numbers / Symbols,Antisemitism,New York,2024,5,2024-05,2
71751,2024-03-30,Slogans / Code words,Antisemitism,Hawaii,2024,3,2024-03,1
71752,2024-02-07,Slogans / Code words,Antisemitism,Illinois,2024,2,2024-02,1
71753,2024-08-23,Numbers / Symbols,Antisemitism,New York,2024,8,2024-08,3
71754,2024-08-24,Slogans / Code words,Antisemitism,Arkansas,2024,8,2024-08,3
71755,2024-03-10,Slogans / Code words,Antisemitism,Illinois,2024,3,2024-03,1
71756,2024-08-25,Slogans / Code words,Antisemitism,New York,2024,8,2024-08,3
71757,2024-01-28,Groups / Movements,Antisemitism,Illinois,2024,1,2024-01,1
71758,2024-08-25,Numbers / Symbols,Antisemitism,Washington,2024,8,2024-08,3
71759,2024-08-26,Groups / Movements,Antisemitism,New York,2024,8,2024-08,3
71760,2024-08-28,Numbers / Symbols,Antisemitism,Michigan,2024,8,2024-08,3
71761,2024-08-28,Numbers / Symbols,Antisemitism,New York,2024,8,2024-08,3
71762,2024-03-22,Slogans / Code words,Antisemitism,Illinois,2024,3,2024-03,1
71763,2024-05-31,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71764,2024-05-31,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71765,2024-05-31,Slogans / Code words,Antisemitism,Oklahoma,2024,5,2024-05,2
71766,2024-03-22,Slogans / Code words,Antisemitism,Illinois,2024,3,2024-03,1
71767,2024-03-28,Groups / Movements,Antisemitism,Illinois,2024,3,2024-03,1
71768,2024-06-01,Slogans / Code words,Antisemitism,Colorado,2024,6,2024-06,2
71769,2024-06-01,Slogans / Code words,Antisemitism,Connecticut,2024,6,2024-06,2
71770,2024-06-01,Groups / Movements,Antisemitism,Idaho,2024,6,2024-06,2
71771,2024-06-01,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71772,2024-02-16,Numbers / Symbols,Antisemitism,Illinois,2024,2,2024-02,1
71773,2024-10-05,Slogans / Code words,Antisemitism,Illinois,2024,10,2024-10,4
71774,2024-02-10,Numbers / Symbols,Antisemitism,Illinois,2024,2,2024-02,1
71775,2024-05-26,Groups / Movements,Antisemitism,Georgia,2024,5,2024-05,2
71776,2024-05-26,People,Antisemitism,North Carolina,2024,5,2024-05,2
71777,2024-05-26,Slogans / Code words,Antisemitism,Washington,2024,5,2024-05,2
71778,2024-05-27,Slogans / Code words,Antisemitism,Colorado,2024,5,2024-05,2
71779,2024-05-27,Slogans / Code words,Antisemitism,Missouri,2024,5,2024-05,2
71780,2024-05-27,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71781,2024-05-27,Groups / Movements,Antisemitism,Ohio,2024,5,2024-05,2
71782,2024-05-15,Numbers / Symbols,Antisemitism,California,2024,5,2024-05,2
71783,2024-05-17,Numbers / Symbols,Antisemitism,California,2024,5,2024-05,2
71784,2024-02-18,Numbers / Symbols,Antisemitism,Louisiana,2024,2,2024-02,1
71785,2024-02-18,Slogans / Code words,Antisemitism,Massachusetts,2024,2,2024-02,1
71786,2024-02-18,Slogans / Code words,Antisemitism,Michigan,2024,2,2024-02,1
71787,2024-02-18,Slogans / Code words,Antisemitism,Minnesota,2024,2,2024-02,1
71788,2024-02-18,Slogans / Code words,Antisemitism,Montana,2024,2,2024-02,1
71789,2024-02-18,Slogans / Code words,Antisemitism,New York,2024,2,2024-02,1
71790,2024-02-18,Slogans / Code words,Antisemitism,New York,2024,2,2024-02,1
71791,2024-02-18,Groups / Movements,Antisemitism,North Carolina,2024,2,2024-02,1
71792,2024-04-01,Slogans / Code words,Antisemitism,Maryland,2024,4,2024-04,2
71793,2024-11-02,Numbers / Symbols,Antisemitism,California,2024,11,2024-11,4
71794,2024-04-02,People,Antisemitism,New Jersey,2024,4,2024-04,2
71795,2024-04-02,Slogans / Code words,Antisemitism,New York,2024,4,2024-04,2
71796,2024-04-03,Groups / Movements,Antisemitism,New York,2024,4,2024-04,2
71797,2024-04-03,Slogans / Code words,Antisemitism,Tennessee,2024,4,2024-04,2
71798,2024-04-03,Numbers / Symbols,Antisemitism,Utah,2024,4,2024-04,2
71799,2024-04-04,Slogans / Code words,Antisemitism,Wisconsin,2024,4,2024-04,2
71800,2024-04-05,Groups / Movements,Antisemitism,Georgia,2024,4,2024-04,2
71801,2024-02-06,People,Antisemitism,California,2024,2,2024-02,1
71802,2024-10-07,Groups / Movements,Antisemitism,California,2024,10,2024-10,4
71803,2024-03-30,Slogans / Code words,Antisemitism,California,2024,3,2024-03,1
71804,2024-10-07,People,Antisemitism,California,2024,10,2024-10,4
71805,2024-05-14,Slogans / Code words,Antisemitism,California,2024,5,2024-05,2
71806,2024-11-29,Numbers / Symbols,Antisemitism,California,2024,11,2024-11,4
71807,2024-04-15,Slogans / Code words,Antisemitism,Connecticut,2024,4,2024-04,2
71808,2024-04-15,Groups / Movements,Antisemitism,Florida,2024,4,2024-04,2
71809,2024-04-15,Slogans / Code words,Antisemitism,Florida,2024,4,2024-04,2
71810,2024-04-15,Groups / Movements,Antisemitism,Louisiana,2024,4,2024-04,2
71811,2024-04-15,Groups / Movements,Antisemitism,Maine,2024,4,2024-04,2
71812,2024-11-07,Groups / Movements,Antisemitism,Illinois,2024,11,2024-11,4
71813,2024-11-08,Slogans / Code words,Antisemitism,Illinois,2024,11,2024-11,4
71814,2024-08-05,Slogans / Code words,Antisemitism,Wisconsin,2024,8,2024-08,3
71815,2024-08-09,Groups / Movements,Antisemitism,Kentucky,2024,8,2024-08,3
71816,2024-11-13,Slogans / Code words,Antisemitism,Illinois,2024,11,2024-11,4
71817,2024-11-29,Slogans / Code words,Antisemitism,Illinois,2024,11,2024-11,4
71818,2024-12-16,Groups / Movements,Antisemitism,Illinois,2024,12,2024-12,4
71819,2024-08-11,Slogans / Code words,Antisemitism,New York,2024,8,2024-08,3
71820,2024-08-13,Slogans / Code words,Antisemitism,Florida,2024,8,2024-08,3
71821,2024-08-14,Slogans / Code words,Antisemitism,Minnesota,2024,8,2024-08,3
71822,2024-07-04,Slogans / Code words,Antisemitism,Colorado,2024,7,2024-07,3
71823,2024-07-04,Slogans / Code words,Antisemitism,Michigan,2024,7,2024-07,3
71824,2024-07-04,Groups / Movements,Antisemitism,New York,2024,7,2024-07,3
71825,2024-07-04,Groups / Movements,Antisemitism,New York,2024,7,2024-07,3
71826,2024-09-19,Slogans / Code words,Antisemitism,Illinois,2024,9,2024-09,3
71827,2024-07-06,Slogans / Code words,Antisemitism,Georgia,2024,7,2024-07,3
71828,2024-09-23,Numbers / Symbols,Antisemitism,Illinois,2024,9,2024-09,3
71829,2024-09-25,Numbers / Symbols,Antisemitism,Illinois,2024,9,2024-09,3
71830,2024-10-01,Numbers / Symbols,Antisemitism,Illinois,2024,10,2024-10,4
71831,2024-10-05,Numbers / Symbols,Antisemitism,Illinois,2024,10,2024-10,4
71832,2024-03-28,Slogans / Code words,Antisemitism,New York,2024,3,2024-03,1
71833,2024-03-28,Slogans / Code words,Antisemitism,New York,2024,3,2024-03,1
71834,2024-02-21,Slogans / Code words,Antisemitism,California,2024,2,2024-02,1
71835,2024-03-02,Numbers / Symbols,Antisemitism,California,2024,3,2024-03,1
71836,2024-03-29,Slogans / Code words,Antisemitism,Indiana,2024,3,2024-03,1
71837,2024-03-29,Slogans / Code words,Antisemitism,Missouri,2024,3,2024-03,1
71838,2024-03-29,Slogans / Code words,Antisemitism,Tennessee,2024,3,2024-03,1
71839,2024-03-30,Slogans / Code words,Antisemitism,Arizona,2024,3,2024-03,1
71840,2024-03-30,Slogans / Code words,Antisemitism,Arizona,2024,3,2024-03,1
71841,2024-03-08,Numbers / Symbols,Antisemitism,California,2024,3,2024-03,1
71842,2024-07-24,Numbers / Symbols,Antisemitism,Washington D.C.,2024,7,2024-07,3
71843,2024-05-07,Groups / Movements,Antisemitism,Washington,2024,5,2024-05,2
71844,2024-08-03,Groups / Movements,Antisemitism,Washington D.C.,2024,8,2024-08,3
71845,2024-05-08,Slogans / Code words,Antisemitism,Nevada,2024,5,2024-05,2
71846,2024-05-08,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71847,2024-08-22,Slogans / Code words,Antisemitism,Washington D.C.,2024,8,2024-08,3
71848,2024-09-04,Slogans / Code words,Antisemitism,Washington D.C.,2024,9,2024-09,3
71849,2024-05-09,Slogans / Code words,Antisemitism,Minnesota,2024,5,2024-05,2
71850,2024-05-09,Slogans / Code words,Antisemitism,New York,2024,5,2024-05,2
71852,2024-10-01,Groups / Movements,Antisemitism,Minnesota,2024,10,2024-10,4
71853,2024-10-02,Numbers / Symbols,Antisemitism,New York,2024,10,2024-10,4
71854,2024-04-13,Numbers / Symbols,Antisemitism,Pennsylvania,2024,4,2024-04,2
71855,2024-10-03,Slogans / Code words,Antisemitism,Utah,2024,10,2024-10,4
71856,2024-10-04,Slogans / Code words,Antisemitism,Arizona,2024,10,2024-10,4
71857,2024-10-04,Slogans / Code words,Antisemitism,New Mexico,2024,10,2024-10,4
71858,2024-10-05,Groups / Movements,Antisemitism,Alaska,2024,10,2024-10,4
71859,2024-10-05,Numbers / Symbols,Antisemitism,Arizona,2024,10,2024-10,4
71860,2024-04-18,Numbers / Symbols,Antisemitism,Pennsylvania,2024,4,2024-04,2
71861,2024-05-01,Publications,Antisemitism,Pennsylvania,2024,5,2024-05,2
71862,2024-02-26,Slogans / Code words,Antisemitism,New York,2024,2,2024-02,1
71863,2024-02-26,Slogans / Code words,Antisemitism,Ohio,2024,2,2024-02,1
71864,2024-02-27,Numbers / Symbols,Antisemitism,Georgia,2024,2,2024-02,1
71865,2024-02-27,People,Antisemitism,Massachusetts,2024,2,2024-02,1
71866,2024-02-27,Slogans / Code words,Antisemitism,New Jersey,2024,2,2024-02,1
71867,2024-02-27,Publications,Antisemitism,New Jersey,2024,2,2024-02,1
71868,2024-02-27,Slogans / Code words,Antisemitism,New York,2024,2,2024-02,1
71869,2024-02-27,People,Antisemitism,Washington,2024,2,2024-02,1
71870,2024-03-16,Slogans / Code words,Antisemitism,California,2024,3,2024-03,1
71871,2024-02-28,Slogans / Code words,Antisemitism,Louisiana,2024,2,2024-02,1
71872,2024-03-24,Slogans / Code words,Antisemitism,California,2024,3,2024-03,1
71873,2024-04-07,Numbers / Symbols,Antisemitism,California,2024,4,2024-04,2
71874,2024-02-10,Slogans / Code words,Antisemitism,Virginia,2024,2,2024-02,1
71875,2024-02-10,Groups / Movements,Antisemitism,Washington,2024,2,2024-02,1
71876,2024-02-10,Numbers / Symbols,Antisemitism,Wisconsin,2024,2,2024-02,1
71877,2024-02-11,Slogans / Code words,Antisemitism,Arizona,2024,2,2024-02,1
71878,2024-02-11,Groups / Movements,Antisemitism,Georgia,2024,2,2024-02,1
71879,2024-02-11,Slogans / Code words,Antisemitism,Massachusetts,2024,2,2024-02,1
71880,2024-02-11,Slogans / Code words,Antisemitism,Missouri,2024,2,2024-02,1
71881,2024-02-11,Slogans / Code words,Antisemitism,New York,2024,2,2024-02,1
71882,2024-03-02,Numbers / Symbols,Antisemitism,Pennsylvania,2024,3,2024-03,1
71883,2024-10-05,Numbers / Symbols,Antisemitism,Indiana,2024,10,2024-10,4
71884,2024-10-05,Groups / Movements,Antisemitism,Kansas,2024,10,2024-10,4
71885,2024-10-05,Groups / Movements,Antisemitism,Kentucky,2024,10,2024-10,4
71886,2024-10-05,Groups / Movements,Antisemitism,Louisiana,2024,10,2024-10,4
71887,2024-10-05,Slogans / Code words,Antisemitism,Maine,2024,10,2024-10,4
71888,2024-10-05,Groups / Movements,Antisemitism,Maryland,2024,10,2024-10,4
71889,2024-10-05,Numbers / Symbols,Antisemitism,Massachusetts,2024,10,2024-10,4
71890,2024-10-05,Slogans / Code words,Antisemitism,Michigan,2024,10,2024-10,4
71891,2024-10-05,Slogans / Code words,Antisemitism,Minnesota,2024,10,2024-10,4
71892,2024-04-15,Slogans / Code words,Antisemitism,Maine,2024,4,2024-04,2
71893,2024-04-15,Groups / Movements,Antisemitism,Maryland,2024,4,2024-04,2
71894,2024-04-15,Slogans / Code words,Antisemitism,Michigan,2024,4,2024-04,2
71895,2024-04-15,Slogans / Code words,Antisemitism,Minnesota,2024,4,2024-04,2
71896,2024-04-15,Slogans / Code words,Antisemitism,Missouri,2024,4,2024-04,2
71897,2024-04-15,Groups / Movements,Antisemitism,New Jersey,2024,4,2024-04,2
71898,2024-04-15,Groups / Movements,Antisemitism,New York,2024,4,2024-04,2
71899,2024-04-15,Slogans / Code words,Antisemitism,New York,2024,4,2024-04,2
71900,2024-04-15,Groups / Movements,Antisemitism,North Carolina,2024,4,2024-04,2
71901,2024-04-15,Numbers / Symbols,Antisemitism,Oregon,2024,4,2024-04,2
71902,2024-04-17,People,Antisemitism,New York,2024,4,2024-04,2
71903,2024-04-17,Groups / Movements,Antisemitism,Wisconsin,2024,4,2024-04,2
71904,2024-04-18,Slogans / Code words,Antisemitism,Louisiana,2024,4,2024-04,2
71905,2024-04-18,Slogans / Code words,Antisemitism,Ohio,2024,4,2024-04,2
71906,2024-01-05,Slogans / Code words,Antisemitism,California,2024,1,2024-01,1
71907,2024-02-17,Numbers / Symbols,Antisemitism,California,2024,2,2024-02,1
71908,2024-04-19,Slogans / Code words,Antisemitism,Indiana,2024,4,2024-04,2
71909,2024-04-19,Groups / Movements,Antisemitism,Minnesota,2024,4,2024-04,2
71910,2024-04-19,Groups / Movements,Antisemitism,New York,2024,4,2024-04,2
71911,2024-04-19,Groups / Movements,Antisemitism,New York,2024,4,2024-04,2
71912,2024-03-30,Groups / Movements,Antisemitism,Illinois,2024,3,2024-03,1
71913,2024-06-02,Slogans / Code words,Antisemitism,Florida,2024,6,2024-06,2
71914,2024-06-02,Slogans / Code words,Antisemitism,Georgia,2024,6,2024-06,2
71915,2024-06-02,Slogans / Code words,Antisemitism,Louisiana,2024,6,2024-06,2
71916,2024-06-02,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71917,2024-06-02,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71918,2024-04-05,Slogans / Code words,Antisemitism,Illinois,2024,4,2024-04,2
71919,2024-04-06,Groups / Movements,Antisemitism,Illinois,2024,4,2024-04,2
71920,2024-04-08,Slogans / Code words,Antisemitism,Illinois,2024,4,2024-04,2
71921,2024-04-09,Numbers / Symbols,Antisemitism,Illinois,2024,4,2024-04,2
71922,2024-11-29,Groups / Movements,Antisemitism,Massachusetts,2024,11,2024-11,4
71923,2024-11-29,Numbers / Symbols,Antisemitism,Minnesota,2024,11,2024-11,4
71924,2024-11-29,Groups / Movements,Antisemitism,Missouri,2024,11,2024-11,4
71925,2024-11-29,Numbers / Symbols,Antisemitism,New York,2024,11,2024-11,4
71926,2024-10-05,Groups / Movements,Antisemitism,Texas,2024,10,2024-10,4
71927,2024-12-02,Slogans / Code words,Antisemitism,New York,2024,12,2024-12,4
71928,2024-12-04,Slogans / Code words,Antisemitism,New Jersey,2024,12,2024-12,4
71929,2024-04-29,People,Antisemitism,Texas,2024,4,2024-04,2
71930,2024-03-02,Slogans / Code words,Antisemitism,Texas,2024,3,2024-03,1
71931,2024-12-05,Slogans / Code words,Antisemitism,New York,2024,12,2024-12,4
71932,2024-03-02,Slogans / Code words,Antisemitism,Maine,2024,3,2024-03,1
71933,2024-03-02,Slogans / Code words,Antisemitism,Maryland,2024,3,2024-03,1
71934,2024-03-02,Numbers / Symbols,Antisemitism,Massachusetts,2024,3,2024-03,1
71935,2024-03-02,Slogans / Code words,Antisemitism,Massachusetts,2024,3,2024-03,1
71936,2024-03-02,Numbers / Symbols,Antisemitism,Michigan,2024,3,2024-03,1
71937,2024-03-02,Slogans / Code words,Antisemitism,Michigan,2024,3,2024-03,1
71938,2024-03-02,Slogans / Code words,Antisemitism,Minnesota,2024,3,2024-03,1
71939,2024-03-02,Numbers / Symbols,Antisemitism,Missouri,2024,3,2024-03,1
71940,2024-03-02,Numbers / Symbols,Antisemitism,Missouri,2024,3,2024-03,1
71941,2024-03-02,Groups / Movements,Antisemitism,Missouri,2024,3,2024-03,1
71942,2024-09-15,Groups / Movements,Antisemitism,Maryland,2024,9,2024-09,3
71943,2024-09-15,Slogans / Code words,Antisemitism,New Jersey,2024,9,2024-09,3
71944,2024-01-27,Groups / Movements,Antisemitism,Pennsylvania,2024,1,2024-01,1
71945,2024-09-16,Slogans / Code words,Antisemitism,Minnesota,2024,9,2024-09,3
71946,2024-09-16,Slogans / Code words,Antisemitism,New Jersey,2024,9,2024-09,3
71947,2024-09-16,Numbers / Symbols,Antisemitism,New York,2024,9,2024-09,3
71948,2024-09-17,Slogans / Code words,Antisemitism,Maryland,2024,9,2024-09,3
71949,2024-02-11,Groups / Movements,Antisemitism,Pennsylvania,2024,2,2024-02,1
71950,2024-09-18,Numbers / Symbols,Antisemitism,Ohio,2024,9,2024-09,3
71951,2024-03-02,Numbers / Symbols,Antisemitism,Pennsylvania,2024,3,2024-03,1
71952,2024-08-14,Slogans / Code words,Antisemitism,New York,2024,8,2024-08,3
71953,2024-10-07,Slogans / Code words,Antisemitism,Illinois,2024,10,2024-10,4
71954,2024-08-17,Slogans / Code words,Antisemitism,Wisconsin,2024,8,2024-08,3
71955,2024-01-07,Slogans / Code words,Antisemitism,Illinois,2024,1,2024-01,1
71956,2024-01-21,Numbers / Symbols,Antisemitism,Illinois,2024,1,2024-01,1
71957,2024-08-18,Numbers / Symbols,Antisemitism,Kentucky,2024,8,2024-08,3
71958,2024-02-10,Slogans / Code words,Antisemitism,Illinois,2024,2,2024-02,1
71959,2024-02-10,Incidents / Events,Antisemitism,Illinois,2024,2,2024-02,1
71960,2024-03-16,Slogans / Code words,Antisemitism,Illinois,2024,3,2024-03,1
71961,2024-05-21,Slogans / Code words,Antisemitism,Illinois,2024,5,2024-05,2
71962,2024-02-17,Slogans / Code words,Antisemitism,New Hampshire,2024,2,2024-02,1
71963,2024-02-17,Slogans / Code words,Antisemitism,New York,2024,2,2024-02,1
71964,2024-02-17,Groups / Movements,Antisemitism,Ohio,2024,2,2024-02,1
71965,2024-05-01,Slogans / Code words,Antisemitism,California,2024,5,2024-05,2
71966,2024-05-12,Numbers / Symbols,Antisemitism,California,2024,5,2024-05,2
71967,2024-02-17,Numbers / Symbols,Antisemitism,Rhode Island,2024,2,2024-02,1
71968,2024-02-17,Slogans / Code words,Antisemitism,Virginia,2024,2,2024-02,1
71969,2024-02-17,Numbers / Symbols,Antisemitism,Washington,2024,2,2024-02,1
71970,2024-02-18,Groups / Movements,Antisemitism,Alabama,2024,2,2024-02,1
71971,2024-02-18,Slogans / Code words,Antisemitism,Arizona,2024,2,2024-02,1
71972,2024-06-30,Slogans / Code words,Antisemitism,California,2024,6,2024-06,2
71973,2024-07-27,Slogans / Code words,Antisemitism,California,2024,7,2024-07,3
71974,2024-03-30,Groups / Movements,Antisemitism,Louisiana,2024,3,2024-03,1
71975,2024-03-30,Groups / Movements,Antisemitism,Maine,2024,3,2024-03,1
71976,2024-03-30,Slogans / Code words,Antisemitism,Maryland,2024,3,2024-03,1
71977,2024-03-30,Numbers / Symbols,Antisemitism,Massachusetts,2024,3,2024-03,1
71978,2024-03-30,Slogans / Code words,Antisemitism,Massachusetts,2024,3,2024-03,1
71979,2024-03-30,People,Antisemitism,Massachusetts,2024,3,2024-03,1
71980,2024-03-30,Slogans / Code words,Antisemitism,Michigan,2024,3,2024-03,1
71981,2024-03-30,Groups / Movements,Antisemitism,Minnesota,2024,3,2024-03,1
71982,2024-06-23,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71983,2024-08-18,Slogans / Code words,Antisemitism,Illinois,2024,8,2024-08,3
71984,2024-06-25,Slogans / Code words,Antisemitism,Florida,2024,6,2024-06,2
71985,2024-06-25,Slogans / Code words,Antisemitism,Minnesota,2024,6,2024-06,2
71986,2024-06-26,Slogans / Code words,Antisemitism,Louisiana,2024,6,2024-06,2
71987,2024-06-26,Slogans / Code words,Antisemitism,New York,2024,6,2024-06,2
71988,2024-06-27,Numbers / Symbols,Antisemitism,Georgia,2024,6,2024-06,2
71989,2024-06-27,Slogans / Code words,Antisemitism,New Jersey,2024,6,2024-06,2
71990,2024-09-12,Slogans / Code words,Antisemitism,New York,2024,9,2024-09,3
71991,2024-09-12,Slogans / Code words,Antisemitism,New York,2024,9,2024-09,3
71992,2024-09-12,Groups / Movements,Antisemitism,Ohio,2024,9,2024-09,3
71993,2024-09-12,Slogans / Code words,Antisemitism,Oklahoma,2024,9,2024-09,3
71994,2024-09-12,Slogans / Code words,Antisemitism,Oklahoma,2024,9,2024-09,3
71995,2024-09-12,Slogans / Code words,Antisemitism,Virginia,2024,9,2024-09,3
71996,2024-09-13,Slogans / Code words,Antisemitism,Massachusetts,2024,9,2024-09,3
71997,2024-02-21,Slogans / Code words,Antisemitism,Pennsylvania,2024,2,2024-02,1
71998,2024-05-31,Slogans / Code words,Antisemitism,Pennsylvania,2024,5,2024-05,2
71999,2024-05-03,Slogans / Code words,Antisemitism,Pennsylvania,2024,5,2024-05,2
72000,2024-03-04,Slogans / Code words,Antisemitism,New Hampshire,2024,3,2024-03,1
72001,2024-03-04,Slogans / Code words,Antisemitism,New York,2024,3,2024-03,1
72002,2024-03-04,Slogans / Code words,Antisemitism,Washington,2024,3,2024-03,1
72003,2024-03-04,People,Antisemitism,Washington,2024,3,2024-03,1
72004,2024-03-05,Slogans / Code words,Antisemitism,New York,2024,3,2024-03,1
72005,2024-10-13,Slogans / Code words,Antisemitism,California,2024,10,2024-10,4
