incident_id,incident_text,top_match_term,top_match_category,top_match_score,second_match_term,second_match_score,third_match_term,third_match_score
15277,"A community-wide service for Tisha B'Av, a Jewish day of mourning, was disrupted by unknown participants who repeatedly wrote in the Zoom chat function: ""Bomb Israel Kill All Jews.""",Zoombombing,"Key Concepts / Definitions, Tactics",0.5581057667732239,Stop Zionist Hate,0.5183523893356323,Terrorgram,0.4645027816295624
15279,"An unknown person or group distributed fliers that read ""Jews Rape Kids and Run to Israel to Hide."" The fliers were found near the office of a lawyer who is Jewish.",Operation Kristallnacht,Incidents / Events,0.5345975756645203,Da Goyim Know,0.5149100422859192,Jewish Supremacism: My Awakening on the Jewish Question,0.5123024582862854
15280,"In an effort to harass their neighbors, a resident placed signs condemning circumcision including one that read: ""Adolph Hitler was circumcised like a Jewtard.""",Burning Neo-Nazi Symbols,Numbers / Symbols,0.4598686099052429,Da Goyim Know,0.4562327265739441,Jew coup,0.44956567883491516
15282,"David W. Blomstrom, a candidate for governor in Washington state, sent out campaign mailers blaming Jews for COVID-19 and calling the virus the ""Jew Flu."" The postcards also advertised his book, ""Jew ","""Pestilence from Heaven""","Slogans / Code words, Conspiracy Theories",0.6161086559295654,Scamdemic,0.5932849645614624,Israel Shamir,0.5740978717803955
15283,An organization received a conspiratorial antisemitic and anti-Black voicemail.,The Secret Relationship Between Blacks and Jews,Publications,0.5635983347892761,Jew coup,0.5466163158416748,Stop Zionist Hate,0.5280957221984863
15285,"During an anti-Israel, pro-Palestinian Day of Rage protest, a speaker stated that: ""It is an insult to reduce Judaism to the State of Israel. Zionism is not Judaism. A distorted fascist ideology is no",Zionazi,Slogans / Code words,0.6285173892974854,Jew-ish,0.5889780521392822,Jewish Supremacism: My Awakening on the Jewish Question,0.5876669883728027
15286,"A Jewish political organization received a harassing and conspiratorial antisemitic email that said, among other things, that Jews ""have declared war on the American people"" and ""free speech."" The mes",Israel Shamir,People,0.6029122471809387,Stop Zionist Hate,0.5804263949394226,Jew coup,0.5798600912094116
15287,The Whitewater School Board meeting on Zoom was disrupted by unknown participants who drew swastikas and other offensive imagery on the shared screen.,Zoombombing,"Key Concepts / Definitions, Tactics",0.5115123987197876,Stormfront,0.4404837191104889,Okay Hand Gesture (Symbol),0.4156847596168518
15288,A swastika was found spray-painted on the side of a private business.,Swastika,Numbers / Symbols,0.5716932415962219,Burning Neo-Nazi Symbols,0.4740438461303711,Imperial German Flag (symbol),0.45040959119796753
15289,"A boarded up cafe was vandalized with antisemitc graffiti that read: ""Jews owned the slave ships.""",Operation Kristallnacht,Incidents / Events,0.5014889240264893,Jersey City Kosher Market Shooting,0.43473413586616516,Burning Neo-Nazi Symbols,0.43354833126068115
15290,"A neighborhood park was vandalized with graffiti that included the messages ""Heil Hitler,"" ""Honor blood soil"" and ""SS.""",Operation Kristallnacht,Incidents / Events,0.5171875953674316,Hakenkreuz Skinheads,0.5159602761268616,Burning Neo-Nazi Symbols,0.5038804411888123
15291,A spray-painted swastika was found on the pavement outside the JCC of Greater New Haven.,Swastika,Numbers / Symbols,0.5148859024047852,Burning Neo-Nazi Symbols,0.49577274918556213,Hakenkreuz Skinheads,0.47718924283981323
15292,Swastika vandalism was discovered in an apartment building elevator.,Swastika,Numbers / Symbols,0.4729136526584625,Burning Neo-Nazi Symbols,0.4216650426387787,Imperial German Flag (symbol),0.3684650659561157
15293,"Temple Emanu-El was vandalized with graffiti that included swastikas and the words ""Fuck Israel."" Another message read ""H was right"" (the ""H"" seemingly for Hitler).",Operation Kristallnacht,Incidents / Events,0.5380619168281555,Burning Neo-Nazi Symbols,0.5245526432991028,"""Pestilence from Heaven""",0.5028004050254822
15294,"Temple Sinai was vandalized with graffiti that included swastikas and the message: ""Jews rape kids.""",Operation Kristallnacht,Incidents / Events,0.5075384974479675,Colleyville Synagogue Attack,0.48203057050704956,Jersey City Kosher Market Shooting,0.468178927898407
15295,"A swastika and the message ""Fuck the Jews"" was found spray-painted on the sidewalk at Bloomingdale Park.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5743571519851685,Swastika,0.5194392800331116,Hakenkreuz Skinheads,0.5075076222419739
15296,A US Postal Service box was vandalized with a message that blamed Jews and Israel for training American cops for nefarious reasons.,John Earnest,People,0.4175439178943634,Jersey City Kosher Market Shooting,0.4114154875278473,Israel Shamir,0.4112202227115631
15297,A private residence was vandalized with swastika graffiti.,Swastika,Numbers / Symbols,0.4558749794960022,Hakenkreuz Skinheads,0.41699960827827454,Operation Kristallnacht,0.4056890606880188
15298,Two vehicles were vandalized with graffiti that included a spray-painted Star of David and a crudely drawn swastika.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.4510287940502167,Swastika,0.4340958595275879,Crucified Skinhead (symbol),0.41712486743927
15299,A swastika was found painted underneath the Chapoquoit Bridge.,Swastika,Numbers / Symbols,0.483018159866333,Sturmabteilung Symbol,0.4194716215133667,Arrow Cross symbol,0.4166220426559448
15300,Graffiti that appeared to target an individual with swastikas and Stars of David were found spray-painted on property throughout Westford.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5010807514190674,Swastika,0.4857160449028015,Hakenkreuz Skinheads,0.4618765413761139
15301,"Residents in South Boston discovered that swastikas and the words ""white power"" had been carved into concrete in the neighborhood.",Richard Baumhammers,People,0.532059907913208,HATE (symbol),0.514331579208374,Burning Neo-Nazi Symbols,0.5127677917480469
15302,"Multiple places at Art Wall park were vandalized with graffiti that included swastikas, the n-word and an image of what appears to be Hitler with a swastika as his body.",Hakenkreuz Skinheads,Groups / Movements,0.5224932432174683,Swastika,0.5141290426254272,Burning Neo-Nazi Symbols,0.5126450657844543
15303,Swastika graffiti was found in Elkhorn High School's stadium.,Swastika,Numbers / Symbols,0.4725046753883362,Hakenkreuz Skinheads,0.4632726311683655,Imperial German Flag (symbol),0.4447419345378876
15304,A swastika and the n-word were found carved into the sidewalk.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5574126839637756,HATE (symbol),0.47645124793052673,Swastika,0.47450539469718933
15305,"Swastikas, the n-word, and KKK were found spray-painted on the exterior of an apartment complex.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5708209872245789,Hakenkreuz Skinheads,0.5147380232810974,HATE (symbol),0.4987333118915558
15306,A parked car was vandalized with a carving of a swastika.,Swastika,Numbers / Symbols,0.5103581547737122,Burning Neo-Nazi Symbols,0.44475889205932617,Hakenkreuz Skinheads,0.3977484107017517
15307,"The words ""Hitler is great"" were found written in chalk on a sidewalk in the Crown Heights neighborhood of Brooklyn.",Sieg Heil symbol,Slogans / Code words,0.4795170724391937,Sturmabteilung Symbol,0.4533405303955078,18,0.44319209456443787
15308,Two swastikas and the outline of a body were found spray-painted in the middle of Bone Hollow Road.,Swastika,Numbers / Symbols,0.47221991419792175,Burning Neo-Nazi Symbols,0.4577491879463196,Hakenkreuz Skinheads,0.454059362411499
15309,Three swastikas were found spray-painted on walls at Mayo Park Memorial.,Swastika,Numbers / Symbols,0.517996609210968,Burning Neo-Nazi Symbols,0.4888039231300354,Hakenkreuz Skinheads,0.4749647378921509
15310,"Benches at a dog park in Woodside were vandalized with the German words ""Nur Fur Arier,"" which translates to ""Only for Aryans."" The phrase was used in Nazi Germany as a means of segregation.",Anti-Antifa,Slogans / Code words,0.5342192649841309,New Aryan Empire,0.5260413885116577,Aryan Freedom Network (AFN),0.5135706663131714
15312,"A swastika, and other symbols and messages, were found drawn on the exterior of commercial buildings.",Swastika,Numbers / Symbols,0.6391065716743469,Burning Neo-Nazi Symbols,0.571200430393219,Sonnenrad,0.5231075286865234
15313,"A swastika and the words ""I love Nazi"" were found etched into a parked car near The Ohio State University.",Swastika,Numbers / Symbols,0.5563769936561584,Burning Neo-Nazi Symbols,0.5103479027748108,Nazi Party Flag (Symbol),0.49973469972610474
15314,"A swastika, SS lightening bolts, and the words ""White Power"" were found spray-painted near the 405 freeway overpass.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5556630492210388,Sonnenrad,0.539147675037384,Silent Aryan Warriors,0.5363099575042725
15315,A parked car was vandalized with swastika graffiti.,Swastika,Numbers / Symbols,0.49382704496383667,Burning Neo-Nazi Symbols,0.42204147577285767,Hakenkreuz Skinheads,0.41213005781173706
15316,Graffiti that included a swastika was found on private homeowners association property.,Swastika,Numbers / Symbols,0.5635589957237244,Hakenkreuz Skinheads,0.5310458540916443,Burning Neo-Nazi Symbols,0.4983494281768799
15317,"A sign outside a synagogue was vandalized with a drawing of a swastika and the messages ""Long live Hitler"" and ""Jews are scum.""",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5752800703048706,Swastika,0.5585613250732422,Synagogue of Satan,0.5096113681793213
15318,"The Holocaust Memorial in Marion Square was vandalized with antisemitic graffiti that included written messages that read, ""The so called 'Negros' are the REAL JEWS of the Bible!!!"" and ""Fake Jews.""",The Secret Relationship Between Blacks and Jews,Publications,0.5226216316223145,Burning Neo-Nazi Symbols,0.5202310085296631,Jewish Supremacism: My Awakening on the Jewish Question,0.5183325409889221
15319,A Jewish woman's apartment doorframe was vandalized with antisemitic messages and her mezuzah was stolen.,Jersey City Kosher Market Shooting,Incidents / Events,0.4147075116634369,Rasmea Odeh ,0.41209203004837036,Operation Kristallnacht,0.41094735264778137
15320,A tennis court at Madeline Park in West El Paso was vandalized with a swastika drawing.,Swastika,Numbers / Symbols,0.371306449174881,Burning Neo-Nazi Symbols,0.35049352049827576,Operation Kristallnacht,0.33776482939720154
15321,Swastika graffiti was discovered on the pavement outside an elementary school.,Swastika,Numbers / Symbols,0.47072330117225647,Hakenkreuz Skinheads,0.4510978162288666,Burning Neo-Nazi Symbols,0.44470372796058655
15322,A Jewish resident's mezuzah was stolen off their doorpost.,Jersey City Kosher Market Shooting,Incidents / Events,0.31004858016967773,"""Promised to them 3,000 years ago""",0.29975154995918274,House of Israel (HOI),0.2941562235355377
15323,"The words ""Defund Jews"" were found written on property outside the Israeli embassy.",Zionazi,Slogans / Code words,0.5742120146751404,Israel Shamir,0.5653416514396667,Jew coup,0.5651549696922302
15324,A table outside a restaurant was vandalized with swastika etchings.,Swastika,Numbers / Symbols,0.4614242911338806,Burning Neo-Nazi Symbols,0.44302231073379517,Hakenkreuz Skinheads,0.40163102746009827
15325,"The Hillel at the University of Wisconsin-Madison was defaced with spray-painted graffiti that read: ""Free Palestine.""",Operation Kristallnacht,Incidents / Events,0.47232186794281006,Burning Neo-Nazi Symbols,0.45690131187438965,Zionazi,0.45582693815231323
15326,Road signs in the Town of Scott and the Town of Birch were vandalized with swastika graffiti.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5174325704574585,Swastika,0.4942144453525543,Operation Kristallnacht,0.438912570476532
15327,"Four Jewish teenagers were harassed outside Towson Town Center after a man grabbed one of the teens by his shirt and called the group ""dirty Jews.""",Jersey City Kosher Market Shooting,Incidents / Events,0.42543280124664307,Jewish Supremacism: My Awakening on the Jewish Question,0.40670621395111084,Jewish Question,0.388583779335022
15328,A Jewish man wearing a yarmulke was physically assaulted with a baton by a passerby on the street.,Khaybar Khaybar ya yahud,Slogans / Code words,0.34236812591552734,Ahmed Yassin,0.33592766523361206,David Anderson,0.32698020339012146
15329,A Jewish man was physically assaulted by three men in a car after they shouted antisemitic slurs at him.,Antisemitism,Key Concepts / Definitions,0.4175157845020294,Jewish Supremacism: My Awakening on the Jewish Question,0.38729327917099,Zionazi,0.3824988901615143
15330,"A Jewish man was targeted by a driver who nearly ran him over with his vehicle and called him ""Jew boy.""",David Anderson,People,0.5313761234283447,Jewish Supremacism: My Awakening on the Jewish Question,0.5232458710670471,Jersey City Kosher Market Shooting,0.5206446051597595
16133,"A group of middle school aged boys created a Snapchat group called ""The Concentration Camp Boys"" and posted images of Jewish prisoners from the Holocaust, which they shared with other classmates.",Operation Kristallnacht,Incidents / Events,0.5101240277290344,Hakenkreuz Skinheads,0.4764208197593689,Terrorgram,0.4759904146194458
16163,An individual used a derogatory reference about Jews during a business dispute.,Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.5097571015357971,Antisemitism,0.5075531601905823,The Secret Relationship Between Blacks and Jews,0.498268187046051
16184,"During an act of road rage, a driver directed a Nazi salute at another driver who was Hasidic.",Hitler salute,Numbers / Symbols,0.48401451110839844,Jewish Supremacism: My Awakening on the Jewish Question,0.4799286425113678,Burning Neo-Nazi Symbols,0.46541497111320496
16208,Jewish family's property was vandalized with swastika graffiti.,Operation Kristallnacht,Incidents / Events,0.5446817278862,Jersey City Kosher Market Shooting,0.511879026889801,Burning Neo-Nazi Symbols,0.498685359954834
16221,An individual discovered a swastika had been spray-painted on their apartment door.,Swastika,Numbers / Symbols,0.5122987031936646,Burning Neo-Nazi Symbols,0.4479931890964508,Hakenkreuz Skinheads,0.4342142641544342
17087,"A high-school-aged female was a victim of ongoing antisemitic harassment at school and online where she received a Snapchat message from a peer that read ""Kill the Jews.""",Stop Zionist Hate,Groups / Movements,0.533351719379425,Operation Kristallnacht,0.5042725801467896,Antisemitism,0.4907340109348297
17178,A welcome session held on zoom for Jewish students at Florida International University was disrupted by unknown participants who made antisemitic remarks.,Zoombombing,"Key Concepts / Definitions, Tactics",0.5866955518722534,Antisemitism,0.44713109731674194,Jewish Question,0.4273683428764343
17193,Four Orthodox Jewish men were harassed by two men who stole their hats which serve as symbols of their Jewish religious sect.,Small HATS BIG problems,Slogans / Code words,0.43106499314308167,Khazars,0.3672114610671997,Name the Nose tour,0.34911176562309265
18666,"After inquiring about an online purchase, a customer received a reply riddled with antisemitic slurs and threats from a customer service representative.",Antisemitism,Key Concepts / Definitions,0.4741126596927643,Stop Zionist Hate,0.4388347566127777,Jewish Supremacism: My Awakening on the Jewish Question,0.4313697814941406
18667,"A synagogue's virtual event held via Zoom was disrupted by an unknown participant who shared swastika images and told participants, ""I should have burned you all.""",Zoombombing,"Key Concepts / Definitions, Tactics",0.6857507228851318,Burning Neo-Nazi Symbols,0.48111408948898315,Stop Zionist Hate,0.46474117040634155
18681,A local newspaper published a letter to the editor that included thinly veiled antisemitic tropes.,The Barnes Review (TBR),Publications,0.5411956310272217,The Secret Relationship Between Blacks and Jews,0.5047849416732788,Jewish Supremacism: My Awakening on the Jewish Question,0.4862094223499298
18683,Antisemitic fliers were left on a Jewish woman's parked car.,Antisemitism,Key Concepts / Definitions,0.45949968695640564,Jewish Supremacism: My Awakening on the Jewish Question,0.44105347990989685,Zionazi,0.4168814718723297
18694,A virtual school meeting held via Zoom was disrupted by unknown participants who shared swastika images and were heard saying the n-word.,Zoombombing,"Key Concepts / Definitions, Tactics",0.664207935333252,Stop Zionist Hate,0.4384855031967163,Terrorgram,0.4373164176940918
18695,"Members of an anti-Israel and antisemitic group called Witness for Peace protested outside a synagogue holding signs that read: ""Israel: No Right to Exist,"" ""Prof. Victor Lieberman: Heil Hitler!"" and ",Henry Herskovitz,People,0.571576714515686,Zionazi,0.5480536818504333,Stop Zionist Hate,0.5166109204292297
18741,"A Jewish medical worker was called a ""cheap fucking Jew"" by a co-worker.",Jew-ish,Slogans / Code words,0.527979850769043,Antisemitism,0.45376095175743103,Zionazi,0.4522936940193176
18744,A Jewish studies professor received conspiratorial antisemitic emails from an unknown sender.,Israel Shamir,People,0.4882352650165558,Michael A. Hoffman II,0.4599125385284424,Gordon Duff,0.4429534375667572
18746,"David W. Blomstrom, a candidate for governor in Washington state, sent out campaign mailers blaming Jews for COVID-19 and calling the virus the ""Jew Flu."" The postcards also advertised his book, ""Jew ","""Pestilence from Heaven""","Slogans / Code words, Conspiracy Theories",0.6161086559295654,Scamdemic,0.5932849645614624,Israel Shamir,0.5740978717803955
18749,A Jewish family discovered that a ball with a black swastika drawn onto it had been thrown into their yard.,Swastika,Numbers / Symbols,0.5181176662445068,Burning Neo-Nazi Symbols,0.44144219160079956,House of Israel (HOI),0.42958229780197144
18750,A synagogue received an antisemitic and harassing phone call.,Antisemitism,Key Concepts / Definitions,0.5389609336853027,Synagogue of Satan,0.5106136202812195,Jew coup,0.5094720125198364
18775,A mezuzah was stolen from the doorpost of an apartment.,Bowlwaffen,"Slogans / Code words, Numbers / Symbols",0.23676641285419464,Bowlwaffen Division,0.22849562764167786,Najibullah Zazi,0.2230978012084961
18806,"A Jewish woman's home was vandalized with swastika graffiti and messages that read: ""Die Jew"" and ""Fuck you Jew.""",Operation Kristallnacht,Incidents / Events,0.47498300671577454,Burning Neo-Nazi Symbols,0.4711463153362274,Da Goyim Know,0.4644717872142792
19373,"A Jewish individual rollerblading on the street was harassed by a passerby who yelled: ""Fuck Jews.""",Zionazi,Slogans / Code words,0.46627557277679443,Jersey City Kosher Market Shooting,0.4430994987487793,David Anderson,0.44191256165504456
19375,"In what appears to be an effort to harass neighbors, an individual hung Nazi and Confederate flags outside their home.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.48772892355918884,Nazi Party Flag (Symbol),0.45904311537742615,Neo-Confederate,0.4432651102542877
19376,A swastika and KKK were found spray-painted on school property.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5779240131378174,Hakenkreuz Skinheads,0.5157461762428284,Operation Kristallnacht,0.5031363368034363
19377,"The words, ""Get away you dirty Jewish bitch,"" were found written on public property.",Jew coup,Slogans / Code words,0.5221518278121948,Da Goyim Know,0.5208206176757812,Operation Kristallnacht,0.49002596735954285
19378,Two swastikas were found carved into a park bench.,Swastika,Numbers / Symbols,0.5291517972946167,Burning Neo-Nazi Symbols,0.47956201434135437,Nazi Eagle,0.4314078688621521
19379,A woman's apartment door was vandalized with swastika graffiti.,Swastika,Numbers / Symbols,0.4061484634876251,Burning Neo-Nazi Symbols,0.3340309262275696,Nazi Eagle,0.3251740038394928
19380,The exterior of a school building was vandalized with antisemitic and racist graffiti.,Operation Kristallnacht,Incidents / Events,0.5032560229301453,Burning Neo-Nazi Symbols,0.4597155749797821,Hate crime,0.44053220748901367
19382,"In an effort to harass neighbors, a person hung a Nazi flag in their window facing the street.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.48655515909194946,Nazi Party Flag (Symbol),0.4810633659362793,Imperial German Flag (symbol),0.4395906925201416
19384,A candidate running to be governor of Washington took out an advertisement in an online newspaper that was antisemitic and blamed Jews for the COVID-19 pandemic.,Willis Carto,People,0.48175573348999023,Patrick Little,0.46814119815826416,Kevin Barrett,0.4617341160774231
19385,"During an anti-Israel, pro-Palestinian Day of Rage protest, a speaker stated that: ""Zionism is not Judaism. A distorted fascist ideology is not synonymous to a great religion."" The speaker later compa",Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.6764487028121948,Zionazi,0.6539072394371033,Jew-ish,0.6135314702987671
19386,A Star of David and swastika were found drawn in chalk on the pavement outside an apartment complex.,Crucified Skinhead (symbol),Numbers / Symbols,0.4699142873287201,Swastika,0.46744048595428467,SS Hand Sign Symbol,0.45964622497558594
19388,"The n-word, swastikas and anti-cop graffiti were found spray-painted on a rock island in a residential community.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.47465088963508606,Hakenkreuz Skinheads,0.4414283335208893,HATE (symbol),0.4359464645385742
19390,A Jewish individual received a harassing and threatening antisemitic voicemail.,Antisemitism,Key Concepts / Definitions,0.486982524394989,Stop Zionist Hate,0.46226492524147034,Jewish Supremacism: My Awakening on the Jewish Question,0.46077436208724976
19391,A lawyer received a threatening and harassing antisemitic email from the opposing side.,Antisemitism,Key Concepts / Definitions,0.39950501918792725,Jewish Supremacism: My Awakening on the Jewish Question,0.39572784304618835,Goyim Defense League,0.3863517642021179
19392,An individual made antisemitic remarks to a passerby on the street.,Antisemitism,Key Concepts / Definitions,0.5304039716720581,Zionazi,0.5046916007995605,Brother Nathanael,0.48066073656082153
19393,A Jewish man's mezuzah was stolen from his apartment door.,Jersey City Kosher Market Shooting,Incidents / Events,0.2647857069969177,Michael A. Hoffman II,0.24688726663589478,Pittsburgh synagogue shooting,0.2468186467885971
19394,Swastikas were found spray-painted on trees in a wooded area.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5352150201797485,Swastika,0.49135154485702515,Hakenkreuz Skinheads,0.4545830488204956
19395,"A man drove by a Black Lives Matter rally and shouted, ""White Lives Matter,"" while performing the Nazi salute.",Christopher Cantwell,People,0.535730242729187,Richard Baumhammers,0.5030590891838074,White Lives Matter,0.4791052043437958
19397,A synagogue received a harassing and antisemitic email.,Antisemitism,Key Concepts / Definitions,0.5111316442489624,Stop Zionist Hate,0.4925583004951477,Israel Shamir,0.47778865694999695
19398,"A teenager received an antisemitic text message from an unknown number that read: ""Kill the Jews.""",18,Numbers / Symbols,0.47214850783348083,Stop Zionist Hate,0.4550771415233612,((())),0.4419187903404236
19399,"A synagogue's virtual prayer service, held via Zoom, was disrupted by unknown participants who posted antisemitic and pornographic images, as well as images of Hitler and Nazi symbols.",Zoombombing,"Key Concepts / Definitions, Tactics",0.6519818305969238,Stop Zionist Hate,0.4790438413619995,Terrorgram,0.4030606150627136
19400,"A Catholic organization received an antisemitic email from an individual who wrote: ""What are you doing about exterminating all Christ-killing? Death to all Jews. Heil Hitler! Trump 2020.""","""Pestilence from Heaven""","Slogans / Code words, Conspiracy Theories",0.5014216899871826,Jew coup,0.49004560708999634,Da Goyim Know,0.4782120883464813
19401,An individual reported discovering someone had used sunscreen to draw a swastika on their car.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.4601792097091675,Swastika,0.4427931308746338,Crucified Skinhead (symbol),0.40535086393356323
19402,"A swastika and the words, ""the New Rising,"" were found spray-painted on a building at UC Hastings College of Law.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5332247018814087,Swastika,0.531913161277771,Silent Aryan Warriors,0.5091914534568787
19403,Swastikas were found drawn in chalk on the pavement in a parking lot.,Swastika,Numbers / Symbols,0.5267212986946106,Burning Neo-Nazi Symbols,0.5169743299484253,SS Hand Sign Symbol,0.47306251525878906
19404,"Individual received a harassing antisemitic phone call in which they were called a ""dumb Russian Jew.""",Antisemitism,Key Concepts / Definitions,0.4657503366470337,Jewish Supremacism: My Awakening on the Jewish Question,0.45290040969848633,Operation Kristallnacht,0.4389599561691284
19405,Swastikas were found traced in the dust on products for sale at a hardware store.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5130860805511475,Swastika,0.49644553661346436,Nazi Party Flag (Symbol),0.43747785687446594
19407,A Jewish family was walking in a park when they were verbally harassed by passersby in a car who yelled antisemitic slurs and obscenities at him.,Antisemitism,Key Concepts / Definitions,0.4836439788341522,Name the Nose tour,0.45655256509780884,Jersey City Kosher Market Shooting,0.44821739196777344
19408,Swastika graffiti was found in the hallway of Memorial Church at Stanford University.,Swastika,Numbers / Symbols,0.48617714643478394,Burning Neo-Nazi Symbols,0.4390217661857605,Hakenkreuz Skinheads,0.41505634784698486
19409,"The exterior of the New Mexico Holocaust Museum, which features a photos from a 1960s-era civil rights march, was smashed and broken.",Revisionisthistory.org,Platforms / Sites,0.3391622006893158,Muh Holocaust,0.32146182656288147,Operation Kristallnacht,0.3185918629169464
15172,"14first, a white supremacist organization, distributed fliers in a residential neighborhood that read, ""No n-----s no Jews the Mexicans must go too help us stop race mixing.""",14 First Foundation,Groups / Movements,0.5876883268356323,Florida Nationalists,0.544132649898529,Open borders for Israel,0.5252395272254944
15121,"Folksfront, a neo-Nazi group, distributed propaganda featuring swastikas and the Star of David that read: ""America awake,"" ""One folk one family one fatherland,"" ""Break debt slavery"" and ""Love not hate",Stormfront,Platforms / Sites,0.6135429739952087,Burning Neo-Nazi Symbols,0.6126009821891785,American Front,0.5931797027587891
15137,"Folksfront, a neo-Nazi group, distributed propaganda featuring swastikas and the Star of David that read: ""Smash white guilt,"" ""Break debt slavery"" and ""Love not hate"" with the ""o"" in love depicted as",Burning Neo-Nazi Symbols,Numbers / Symbols,0.6538365483283997,Stormfront,0.6392843127250671,Swastika,0.6206889748573303
15145,"Folksfront, a neo-Nazi group, distributed propaganda featuring swastikas and the Star of David that read: ""Smash white guilt,"" ""Break debt slavery"" and ""Love not hate"" with the ""o"" in love depicted as",Burning Neo-Nazi Symbols,Numbers / Symbols,0.6538365483283997,Stormfront,0.6392843127250671,Swastika,0.6206889748573303
15158,"New Jersey European Heritage Association, an alt right group, distributed propaganda that read: ""Reject White guilt,"" ""(((MEDIA))) is the virus"" and ""Tired of anti-White propaganda?""",American Free Press,Platforms / Sites,0.6267262697219849,It's Okay To Be White,0.6005812883377075,White supremacist (physical) propaganda,0.5872369408607483
14804,"Nationalist Social Club, a white supremacist group, left graffiti that featured the group's logo and swastikas and read: ""NSC"" and ""131.""",Nationalist Social Club (NSC),Groups / Movements,0.6541054248809814,NSM Legacy Logos,0.6127817034721375,Burning Neo-Nazi Symbols,0.6085942387580872
15144,"Folksfront, a neo-Nazi group, distributed propaganda featuring swastikas and the Star of David that read: ""Smash white guilt,"" ""America awake,"" ""One folk one family one fatherland,"" ""Break debt slaver",Stormfront,Platforms / Sites,0.6429328918457031,Burning Neo-Nazi Symbols,0.6289306879043579,Swastika,0.6041258573532104
15149,"New Jersey European Heritage Association, an alt right group, distributed propaganda that read: ""Reject White guilt,"" ""Duty calls,"" ""Stand up American patriots,"" ""It's time to put America first,"" and ",USS Liberty (conspiracy theory),Conspiracy Theories,0.6568005084991455,American Patriots USA,0.6094382405281067,Patriot Front,0.5927306413650513
15200,"Patriot Front, an alt right group, posted propaganda on light poles in a synagogue parking lot that read: ""America first"" and ""Better dead than red.""",Patriot Front,Groups / Movements,0.6057337522506714,Florida Nationalists,0.5678910613059998,Operation Homeland,0.548512876033783
14984,"Hundred Handers, an international white supremacist sticker producer, distributed stickers that read: ""Anti-Semitism is caused by Semitism,"" ""Open borders for Israel,"" ""Import the third world become t",Hundred Handers,Groups / Movements,0.6388532519340515,Burning Neo-Nazi Symbols,0.5834112167358398,White supremacist (physical) propaganda,0.5653526186943054
15170,"Autonomous National Socialists, a neo-Nazi group, hung a white sheet with the message ""KIKES LIE WHITES DIE 14 88"" on the Holocaust memorial at the Gordon Jewish Community Center.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5957311391830444,88,0.5837330222129822,Silent Aryan Warriors,0.5826941132545471
15176,"An unknown person or group distributed propaganda that read: ""White lives matter you will not replace us race over space Jews will not replace us.""",Jews Will Not Replace Us,Slogans / Code words,0.619900643825531,"""You will not replace us""",0.5798951387405396,Diversity = White Genocide (symbol),0.5551979541778564
15148,"New Jersey European Heritage Association, an alt right group, distributed propaganda that read: ""They hate you for being white"" and ""Demand a real investigation of USS Liberty attack June 8th 1967 Isr",USS Liberty (conspiracy theory),Conspiracy Theories,0.6276991367340088,Da Goyim Know,0.554470956325531,Jewish Supremacism: My Awakening on the Jewish Question,0.5388786792755127
15591,"An unknown person or group distributed propaganda that featured a swastika and read: ""National Sozialistische-D.A.P.""",Operation Kristallnacht,Incidents / Events,0.5752843618392944,National Socialist Legion,0.549777090549469,Swastika,0.548017680644989
15120,"Folksfront, a neo-Nazi group, distributed propaganda featuring swastikas and the Star of David that read: ""Smash white guilt,"" ""Break debt slavery"" and ""Love not hate"" with the ""o"" in Love depicted as",Burning Neo-Nazi Symbols,Numbers / Symbols,0.6538365483283997,Stormfront,0.6392843127250671,Swastika,0.6206889748573303
15055,"Folksfront, a neo-Nazi group, distributed propaganda featuring swastikas and the Star of David that read: ""Smash white guilt.""",Stormfront,Platforms / Sites,0.6437745094299316,Burning Neo-Nazi Symbols,0.6040576100349426,Hakenkreuz Skinheads,0.568027138710022
15122,"A man drove by a woman on the street and shouted that ""Jews are responsible for all the bad things happening to Black people.""",Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.5001855492591858,Jews Will Not Replace Us,0.48993268609046936,Hebrews to Negroes,0.48731550574302673
